"FACULDADE ANHANGUERA DE EDUCAÇÃO, CIÊNCIAS E TECNOLOGIA DE SOROCABA",-,GESTÃO DA QUALIDADE,Tecnológico,Presencial,3,-,150,04/07/2017,"Ciências sociais, negócios e direito",Gestão de qualidade
"FACULDADE ANHANGUERA DE EDUCAÇÃO, CIÊNCIAS E TECNOLOGIA DE SOROCABA",-,GESTÃO FINANCEIRA,Tecnológico,Presencial,-,4,120,06/11/2001,"Ciências sociais, negócios e direito",Gestão financeira
"FACULDADE ANHANGUERA DE EDUCAÇÃO, CIÊNCIAS E TECNOLOGIA DE SOROCABA",-,LOGÍSTICA,Tecnológico,Presencial,4,3,120,31/01/2001,"Ciências sociais, negócios e direito",Gestão logística
"FACULDADE ANHANGUERA DE EDUCAÇÃO, CIÊNCIAS E TECNOLOGIA DE SOROCABA",-,PEDAGOGIA,Licenciatura,Presencial,-,3,150,18/08/2006,Educação,Pedagogia
FACULDADE ANHANGUERA DE GUARULHOS,-,ADMINISTRAÇÃO,Bacharelado,Presencial,3,2,750,03/11/1999,"Ciências sociais, negócios e direito",Administração
FACULDADE ANHANGUERA DE GUARULHOS,-,ADMINISTRAÇÃO,Bacharelado,Presencial,4,3,500,12/02/2001,"Ciências sociais, negócios e direito",Administração
FACULDADE ANHANGUERA DE GUARULHOS,-,ADMINISTRAÇÃO,Bacharelado,Presencial,-,-,500,12/02/2001,"Ciências sociais, negócios e direito",Administração
FACULDADE ANHANGUERA DE GUARULHOS,-,REDES DE COMPUTADORES,Tecnológico,Presencial,4,1,200,20/05/2004,"Ciências, matemática e computação",Administração de redes
FACULDADE ANHANGUERA DE GUARULHOS,-,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,Tecnológico,Presencial,3,-,100,02/12/2016,"Ciências, matemática e computação",Análise e Desenvolvimento de Sistemas (Tecnólogo)
FACULDADE ANHANGUERA DE GUARULHOS,-,ARQUITETURA E URBANISMO,Bacharelado,Presencial,-,-,210,30/03/2015,"Engenharia, produção e construção",Arquitetura e urbanismo
FACULDADE ANHANGUERA DE GUARULHOS,-,AUTOMAÇÃO INDUSTRIAL,Tecnológico,Presencial,3,2,150,13/12/2005,"Engenharia, produção e construção",Automação industrial
FACULDADE ANHANGUERA DE GUARULHOS,-,BIOMEDICINA,Bacharelado,Presencial,3,3,150,09/01/2007,"Ciências, matemática e computação",Biomedicina
FACULDADE ANHANGUERA DE GUARULHOS,-,CIÊNCIAS BIOLÓGICAS,Bacharelado,Presencial,-,2,160,22/05/2001,"Ciências, matemática e computação",Ciências biológicas
FACULDADE ANHANGUERA DE GUARULHOS,-,CIÊNCIAS CONTÁBEIS,Bacharelado,Presencial,4,-,300,02/04/2001,"Ciências sociais, negócios e direito",Ciências contábeis
FACULDADE ANHANGUERA DE GUARULHOS,-,CIÊNCIAS CONTÁBEIS,Bacharelado,Presencial,3,2,250,20/10/1999,"Ciências sociais, negócios e direito",Ciências contábeis
FACULDADE ANHANGUERA DE GUARULHOS,-,COMUNICAÇÃO SOCIAL,Bacharelado,Presencial,-,3,600,19/12/2006,"Ciências sociais, negócios e direito",Comunicação social (redação e conteúdo)
FACULDADE ANHANGUERA DE GUARULHOS,-,DIREITO,Bacharelado,Presencial,3,2,200,16/03/2006,"Ciências sociais, negócios e direito",Direito
FACULDADE ANHANGUERA DE GUARULHOS,-,EDUCAÇÃO FÍSICA,Bacharelado,Presencial,3,2,180,09/01/2007,Saúde e bem estar social,Educação física
FACULDADE ANHANGUERA DE GUARULHOS,-,GESTÃO COMERCIAL,Tecnológico,Presencial,3,3,200,10/04/2007,"Ciências sociais, negócios e direito",Empreendedorismo
FACULDADE ANHANGUERA DE GUARULHOS,-,ENFERMAGEM,Bacharelado,Presencial,4,4,200,09/01/2007,Saúde e bem estar social,Enfermagem
FACULDADE ANHANGUERA DE GUARULHOS,-,ENGENHARIA CIVIL,Bacharelado,Presencial,4,-,180,18/12/2013,"Engenharia, produção e construção",Engenharia civil
FACULDADE ANHANGUERA DE GUARULHOS,-,ENGENHARIA DE COMPUTAÇÃO,Bacharelado,Presencial,-,-,150,30/10/2014,"Engenharia, produção e construção",Engenharia de computação
FACULDADE ANHANGUERA DE GUARULHOS,-,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Presencial,3,SC,100,16/02/2007,"Engenharia, produção e construção",Engenharia de controle e automação
FACULDADE ANHANGUERA DE GUARULHOS,-,ENGENHARIA DE PRODUÇÃO,Bacharelado,Presencial,3,2,100,01/02/2007,"Engenharia, produção e construção",Engenharia de produção
FACULDADE ANHANGUERA DE GUARULHOS,-,ENGENHARIA ELÉTRICA,Bacharelado,Presencial,-,3,300,20/10/1999,"Engenharia, produção e construção",Engenharia elétrica
FACULDADE ANHANGUERA DE GUARULHOS,-,ENGENHARIA ELÉTRICA,Bacharelado,Presencial,3,2,300,20/10/1999,"Engenharia, produção e construção",Engenharia elétrica
FACULDADE ANHANGUERA DE GUARULHOS,-,ENGENHARIA ELÉTRICA,Bacharelado,Presencial,-,-,300,-,"Engenharia, produção e construção",Engenharia elétrica
FACULDADE ANHANGUERA DE GUARULHOS,-,ENGENHARIA MECÂNICA,Bacharelado,Presencial,-,-,180,28/03/2014,"Engenharia, produção e construção",Engenharia mecânica
FACULDADE ANHANGUERA DE GUARULHOS,-,ENGENHARIA QUÍMICA,Bacharelado,Presencial,4,-,160,06/06/2016,"Engenharia, produção e construção",Engenharia química
FACULDADE ANHANGUERA DE GUARULHOS,-,FARMÁCIA,Bacharelado,Presencial,3,SC,150,18/01/2008,Saúde e bem estar social,Farmácia
FACULDADE ANHANGUERA DE GUARULHOS,-,FISIOTERAPIA,Bacharelado,Presencial,3,-,140,18/07/2016,Saúde e bem estar social,Fisioterapia
FACULDADE ANHANGUERA DE GUARULHOS,-,CIÊNCIAS BIOLÓGICAS,Licenciatura,Presencial,3,2,320,22/05/2001,Educação,Formação de professor de biologia
FACULDADE ANHANGUERA DE GUARULHOS,-,EDUCAÇÃO FÍSICA,Licenciatura,Presencial,-,-,100,23/03/2018,Educação,Formação de professor de educação física
FACULDADE ANHANGUERA DE GUARULHOS,-,LETRAS - INGLÊS,Licenciatura,Presencial,4,1,100,09/01/2007,Educação,Formação de professor de língua/literatura estrangeira moderna
FACULDADE ANHANGUERA DE GUARULHOS,-,LETRAS - PORTUGUÊS E ESPANHOL,Licenciatura,Presencial,4,1,100,09/01/2007,Educação,Formação de professor de língua/literatura vernácula e língua estrangeira moderna
FACULDADE ANHANGUERA DE GUARULHOS,-,LETRAS PORTUGUÊS E INGLÊS,Licenciatura,Presencial,3,2,200,09/01/2007,Educação,Formação de professor de língua/literatura vernácula e língua estrangeira moderna
FACULDADE ANHANGUERA DE GUARULHOS,-,GASTRONOMIA,Tecnológico,Presencial,-,-,120,23/03/2018,Serviços,Gastronomia (tecnólogo)
FACULDADE ANHANGUERA DE GUARULHOS,-,GESTÃO DE RECURSOS HUMANOS,Tecnológico,Presencial,4,3,200,10/04/2007,"Ciências sociais, negócios e direito",Gestão de pessoal / recursos humanos
FACULDADE ANHANGUERA DE GUARULHOS,-,LOGÍSTICA,Tecnológico,Presencial,3,2,300,22/01/2004,"Ciências sociais, negócios e direito",Gestão logística
FACULDADE ANHANGUERA DE GUARULHOS,-,HOTELARIA,Tecnológico,Presencial,4,-,200,10/04/2007,Serviços,Hotelaria (tecnólogo)
FACULDADE ANHANGUERA DE GUARULHOS,-,COMUNICAÇÃO SOCIAL - JORNALISMO,Bacharelado,Presencial,4,SC,200,19/12/2006,"Ciências sociais, negócios e direito",Jornalismo
FACULDADE ANHANGUERA DE GUARULHOS,-,MARKETING,Tecnológico,Presencial,4,3,200,10/04/2007,"Ciências sociais, negócios e direito",Marketing e propaganda
FACULDADE ANHANGUERA DE GUARULHOS,-,COMÉRCIO EXTERIOR,Tecnológico,Presencial,4,-,200,10/04/2007,"Ciências sociais, negócios e direito",Negócios internacionais
FACULDADE ANHANGUERA DE GUARULHOS,-,NUTRIÇÃO,Bacharelado,Presencial,3,2,100,21/05/2001,Saúde e bem estar social,Nutrição
FACULDADE ANHANGUERA DE GUARULHOS,-,ODONTOLOGIA,Bacharelado,Presencial,4,-,110,23/04/2018,Saúde e bem estar social,Odontologia
FACULDADE ANHANGUERA DE GUARULHOS,-,PEDAGOGIA,Licenciatura,Presencial,-,-,450,25/07/2000,Educação,Pedagogia
FACULDADE ANHANGUERA DE GUARULHOS,-,PEDAGOGIA,Licenciatura,Presencial,-,3,450,25/07/2000,Educação,Pedagogia
FACULDADE ANHANGUERA DE GUARULHOS,-,PSICOLOGIA,Bacharelado,Presencial,4,-,150,05/10/2015,"Ciências sociais, negócios e direito",Psicologia
FACULDADE ANHANGUERA DE GUARULHOS,-,PUBLICIDADE E PROPAGANDA,Bacharelado,Presencial,4,3,200,19/12/2006,"Ciências sociais, negócios e direito",Publicidade e propaganda
FACULDADE ANHANGUERA DE GUARULHOS,-,RELAÇÕES PÚBLICAS,Bacharelado,Presencial,4,SC,200,19/12/2006,"Ciências sociais, negócios e direito",Relações públicas
FACULDADE ANHANGUERA DE GUARULHOS,-,SISTEMAS DE INFORMAÇÃO,Bacharelado,Presencial,3,2,240,03/09/2001,"Ciências, matemática e computação",Sistemas de informação
FACULDADE ANHANGUERA DE GUARULHOS,-,JOGOS DIGITAIS,Tecnológico,Presencial,4,-,100,02/12/2016,"Ciências, matemática e computação",Tecnologia em desenvolvimento de softwares
FACULDADE ANHANGUERA DE GUARULHOS,-,TURISMO,Bacharelado,Presencial,3,2,240,12/02/2001,Serviços,Turismo
FACULDADE ANHANGUERA DE GUARULHOS,-,SISTEMAS PARA INTERNET,Tecnológico,Presencial,4,-,200,03/12/2004,"Ciências, matemática e computação",Uso da internet
Faculdade Anhanguera de Indaiatuba,-,ADMINISTRAÇÃO,Bacharelado,Presencial,4,2,200,18/09/2006,"Ciências sociais, negócios e direito",Administração
Faculdade Anhanguera de Indaiatuba,-,CIÊNCIA DA COMPUTAÇÃO,Bacharelado,Presencial,3,2,100,18/09/2006,"Ciências, matemática e computação",Ciência da computação
Faculdade Anhanguera de Indaiatuba,-,CIÊNCIAS CONTÁBEIS,Bacharelado,Presencial,5,2,100,18/09/2006,"Ciências sociais, negócios e direito",Ciências contábeis
Faculdade Anhanguera de Indaiatuba,-,DIREITO,Bacharelado,Presencial,4,-,120,14/05/2018,"Ciências sociais, negócios e direito",Direito
Faculdade Anhanguera de Indaiatuba,-,EDUCAÇÃO FÍSICA,Bacharelado,Presencial,-,-,60,04/12/2018,Saúde e bem estar social,Educação física
Faculdade Anhanguera de Indaiatuba,-,ENFERMAGEM,Bacharelado,Presencial,3,SC,200,18/09/2006,Saúde e bem estar social,Enfermagem
Faculdade Anhanguera de Indaiatuba,-,ENGENHARIA CIVIL,Bacharelado,Presencial,3,-,180,04/07/2017,"Engenharia, produção e construção",Engenharia civil
Faculdade Anhanguera de Indaiatuba,-,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Presencial,3,-,60,04/07/2017,"Engenharia, produção e construção",Engenharia de controle e automação
Faculdade Anhanguera de Indaiatuba,-,ENGENHARIA DE PRODUÇÃO,Bacharelado,Presencial,-,-,180,28/05/2014,"Engenharia, produção e construção",Engenharia de produção
Faculdade Anhanguera de Indaiatuba,-,ENGENHARIA ELÉTRICA,Bacharelado,Presencial,3,-,150,06/06/2016,"Engenharia, produção e construção",Engenharia elétrica
Faculdade Anhanguera de Indaiatuba,-,ENGENHARIA MECÂNICA,Bacharelado,Presencial,-,-,180,03/07/2014,"Engenharia, produção e construção",Engenharia mecânica
Faculdade Anhanguera de Indaiatuba,-,FISIOTERAPIA,Bacharelado,Presencial,4,4,200,18/09/2006,Saúde e bem estar social,Fisioterapia
Faculdade Anhanguera de Indaiatuba,-,LETRAS - PORTUGUÊS E INGLÊS,Licenciatura,Presencial,4,3,100,18/09/2006,Educação,Formação de professor de língua/literatura vernácula e língua estrangeira moderna
Faculdade Anhanguera de Indaiatuba,-,GESTÃO DE RECURSOS HUMANOS,Tecnológico,Presencial,4,2,200,23/10/2006,"Ciências sociais, negócios e direito",Gestão de pessoal / recursos humanos
Faculdade Anhanguera de Indaiatuba,-,LOGÍSTICA,Tecnológico,Presencial,3,-,180,18/08/2011,"Ciências sociais, negócios e direito",Gestão logística
Faculdade Anhanguera de Indaiatuba,-,PSICOLOGIA,Bacharelado,Presencial,4,-,160,12/09/2016,"Ciências sociais, negócios e direito",Psicologia
FACULDADE ANHANGUERA DE ITAPECERICA DA SERRA,-,ADMINISTRAÇÃO,Bacharelado,Presencial,3,2,200,11/03/2008,"Ciências sociais, negócios e direito",Administração
FACULDADE ANHANGUERA DE ITAPECERICA DA SERRA,-,CIÊNCIAS CONTÁBEIS,Bacharelado,Presencial,3,2,200,11/03/2008,"Ciências sociais, negócios e direito",Ciências contábeis
FACULDADE ANHANGUERA DE ITAPECERICA DA SERRA,-,DIREITO,Bacharelado,Presencial,4,-,150,01/10/2018,"Ciências sociais, negócios e direito",Direito
FACULDADE ANHANGUERA DE ITAPECERICA DA SERRA,-,ENFERMAGEM,Bacharelado,Presencial,4,-,120,24/04/2019,Saúde e bem estar social,Enfermagem
FACULDADE ANHANGUERA DE ITAPECERICA DA SERRA,-,ENGENHARIA CIVIL,Bacharelado,Presencial,4,-,240,06/04/2016,"Engenharia, produção e construção",Engenharia civil
FACULDADE ANHANGUERA DE ITAPECERICA DA SERRA,-,ENGENHARIA DE PRODUÇÃO,Bacharelado,Presencial,-,-,210,30/03/2015,"Engenharia, produção e construção",Engenharia de produção
FACULDADE ANHANGUERA DE ITAPECERICA DA SERRA,-,ENGENHARIA MECÂNICA,Bacharelado,Presencial,4,-,180,18/04/2019,"Engenharia, produção e construção",Engenharia mecânica
FACULDADE ANHANGUERA DE ITAPECERICA DA SERRA,-,LETRAS - PORTUGUÊS E INGLÊS,Licenciatura,Presencial,-,-,160,-,Educação,Formação de professor de língua/literatura vernácula e língua estrangeira moderna
FACULDADE ANHANGUERA DE ITAPECERICA DA SERRA,-,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,Tecnológico,Presencial,4,2,150,07/03/2008,"Ciências sociais, negócios e direito",Gestão da informação
FACULDADE ANHANGUERA DE ITAPECERICA DA SERRA,-,GESTÃO DE RECURSOS HUMANOS,Tecnológico,Presencial,3,2,150,07/03/2008,"Ciências sociais, negócios e direito",Gestão de pessoal / recursos humanos
FACULDADE ANHANGUERA DE ITAPECERICA DA SERRA,-,GESTÃO FINANCEIRA,Tecnológico,Presencial,3,3,150,07/03/2008,"Ciências sociais, negócios e direito",Gestão financeira
FACULDADE ANHANGUERA DE ITAPECERICA DA SERRA,-,LOGÍSTICA,Tecnológico,Presencial,-,-,150,03/07/2014,"Ciências sociais, negócios e direito",Gestão logística
FACULDADE ANHANGUERA DE ITAPECERICA DA SERRA,-,MARKETING,Tecnológico,Presencial,3,4,150,07/03/2008,"Ciências sociais, negócios e direito",Marketing e propaganda
FACULDADE ANHANGUERA DE ITAPECERICA DA SERRA,-,PEDAGOGIA,Licenciatura,Presencial,4,2,200,31/03/2008,Educação,Pedagogia
FACULDADE ANHANGUERA DE ITAPECERICA DA SERRA,-,PSICOLOGIA,Bacharelado,Presencial,4,-,120,24/04/2019,"Ciências sociais, negócios e direito",Psicologia
Faculdade Anhanguera de Itapeva,-,ENGENHARIA CIVIL,Bacharelado,Presencial,4,-,100,12/07/2018,"Engenharia, produção e construção",Engenharia civil
Faculdade Anhanguera de Itapeva,-,ENGENHARIA ELÉTRICA,Bacharelado,Presencial,4,-,100,12/07/2018,"Engenharia, produção e construção",Engenharia elétrica
FACULDADE ANHANGUERA DE JACAREÍ,-,ADMINISTRAÇÃO,Bacharelado,Presencial,4,3,485,07/07/1987,"Ciências sociais, negócios e direito",Administração
FACULDADE ANHANGUERA DE JACAREÍ,-,ARQUITETURA E URBANISMO,Bacharelado,Presencial,-,-,150,30/10/2014,"Engenharia, produção e construção",Arquitetura e urbanismo
FACULDADE ANHANGUERA DE JACAREÍ,-,CIÊNCIAS CONTÁBEIS,Bacharelado,Presencial,-,3,80,21/11/1997,"Ciências sociais, negócios e direito",Ciências contábeis
FACULDADE ANHANGUERA DE JACAREÍ,-,DIREITO,Bacharelado,Presencial,4,2,200,22/07/2005,"Ciências sociais, negócios e direito",Direito
FACULDADE ANHANGUERA DE JACAREÍ,-,ENFERMAGEM,Bacharelado,Presencial,4,-,100,25/02/2019,Saúde e bem estar social,Enfermagem
FACULDADE ANHANGUERA DE JACAREÍ,-,ENGENHARIA CIVIL,Bacharelado,Presencial,3,-,180,06/03/2015,"Engenharia, produção e construção",Engenharia civil
FACULDADE ANHANGUERA DE JACAREÍ,-,ENGENHARIA DE COMPUTAÇÃO,Bacharelado,Presencial,-,-,210,30/10/2015,"Engenharia, produção e construção",Engenharia de computação
FACULDADE ANHANGUERA DE JACAREÍ,-,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Presencial,3,1,100,27/10/2010,"Engenharia, produção e construção",Engenharia de controle e automação
FACULDADE ANHANGUERA DE JACAREÍ,-,ENGENHARIA DE PRODUÇÃO,Bacharelado,Presencial,4,2,120,24/11/2010,"Engenharia, produção e construção",Engenharia de produção
FACULDADE ANHANGUERA DE JACAREÍ,-,ENGENHARIA ELÉTRICA,Bacharelado,Presencial,-,-,120,30/10/2014,"Engenharia, produção e construção",Engenharia elétrica
FACULDADE ANHANGUERA DE JACAREÍ,-,ENGENHARIA MECÂNICA,Bacharelado,Presencial,3,2,120,24/11/2010,"Engenharia, produção e construção",Engenharia mecânica
FACULDADE ANHANGUERA DE JACAREÍ,-,ENGENHARIA QUÍMICA,Bacharelado,Presencial,4,-,210,06/06/2016,"Engenharia, produção e construção",Engenharia química
FACULDADE ANHANGUERA DE JACAREÍ,-,FISIOTERAPIA,Bacharelado,Presencial,4,-,120,24/04/2019,Saúde e bem estar social,Fisioterapia
FACULDADE ANHANGUERA DE JACAREÍ,-,GESTÃO DE RECURSOS HUMANOS,Tecnológico,Presencial,-,3,225,09/12/2002,"Ciências sociais, negócios e direito",Gestão de pessoal / recursos humanos
FACULDADE ANHANGUERA DE JACAREÍ,-,GESTÃO FINANCEIRA,Tecnológico,Presencial,4,4,150,12/07/2005,"Ciências sociais, negócios e direito",Gestão financeira
FACULDADE ANHANGUERA DE JACAREÍ,-,LOGÍSTICA,Tecnológico,Presencial,4,3,225,09/12/2002,"Ciências sociais, negócios e direito",Gestão logística
FACULDADE ANHANGUERA DE JACAREÍ,-,MARKETING,Tecnológico,Presencial,-,-,180,-,"Ciências sociais, negócios e direito",Marketing e propaganda
FACULDADE ANHANGUERA DE JACAREÍ,-,MARKETING,Tecnológico,Presencial,-,-,180,16/09/2010,"Ciências sociais, negócios e direito",Marketing e propaganda
FACULDADE ANHANGUERA DE JACAREÍ,-,PEDAGOGIA,Licenciatura,Presencial,4,3,250,08/07/1987,Educação,Pedagogia
FACULDADE ANHANGUERA DE JACAREÍ,-,PSICOLOGIA,Bacharelado,Presencial,3,-,150,02/03/2016,"Ciências sociais, negócios e direito",Psicologia
FACULDADE ANHANGUERA DE JACAREÍ,-,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,Bacharelado,Presencial,-,4,80,18/01/1999,"Ciências sociais, negócios e direito",Publicidade e propaganda
Faculdade Anhanguera de Jaú,-,ENGENHARIA CIVIL,Bacharelado,Presencial,4,-,100,26/03/2018,"Engenharia, produção e construção",Engenharia civil
Faculdade Anhanguera de Jaú,-,ENGENHARIA ELÉTRICA,Bacharelado,Presencial,3,-,100,26/03/2018,"Engenharia, produção e construção",Engenharia elétrica
Faculdade Anhanguera de Jaú,-,ENGENHARIA MECÂNICA,Bacharelado,Presencial,4,-,100,26/03/2018,"Engenharia, produção e construção",Engenharia mecânica
FACULDADE ANHANGUERA DE JUNDIAÍ,-,ADMINISTRAÇÃO,Bacharelado,Presencial,4,3,1015,20/12/1999,"Ciências sociais, negócios e direito",Administração
FACULDADE ANHANGUERA DE JUNDIAÍ,-,ADMINISTRAÇÃO,Bacharelado,Presencial,4,3,140,20/12/1999,"Ciências sociais, negócios e direito",Administração
FACULDADE ANHANGUERA DE JUNDIAÍ,-,ADMINISTRAÇÃO,Bacharelado,Presencial,5,3,350,29/03/2001,"Ciências sociais, negócios e direito",Administração
FACULDADE ANHANGUERA DE JUNDIAÍ,-,REDES DE COMPUTADORES,Tecnológico,Presencial,4,SC,100,13/12/2005,"Ciências, matemática e computação",Administração de redes
FACULDADE ANHANGUERA DE JUNDIAÍ,-,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,Tecnológico,Presencial,4,2,100,13/12/2005,"Ciências, matemática e computação",Análise e Desenvolvimento de Sistemas (Tecnólogo)
FACULDADE ANHANGUERA DE JUNDIAÍ,-,ARQUITETURA E URBANISMO,Bacharelado,Presencial,-,-,210,30/03/2015,"Engenharia, produção e construção",Arquitetura e urbanismo
FACULDADE ANHANGUERA DE JUNDIAÍ,-,PRODUÇÃO AUDIOVISUAL,Tecnológico,Presencial,-,-,60,26/12/2018,Humanidades e artes,Audiovisuais
FACULDADE ANHANGUERA DE JUNDIAÍ,-,BIOMEDICINA,Bacharelado,Presencial,-,-,120,14/03/2018,"Ciências, matemática e computação",Biomedicina
FACULDADE ANHANGUERA DE JUNDIAÍ,-,CIÊNCIA DA COMPUTAÇÃO,Bacharelado,Presencial,5,1,150,22/05/2002,"Ciências, matemática e computação",Ciência da computação
FACULDADE ANHANGUERA DE JUNDIAÍ,-,DIREITO,Bacharelado,Presencial,4,1,150,09/01/2007,"Ciências sociais, negócios e direito",Direito
FACULDADE ANHANGUERA DE JUNDIAÍ,-,ENGENHARIA CIVIL,Bacharelado,Presencial,4,1,405,07/12/1999,"Engenharia, produção e construção",Engenharia civil
FACULDADE ANHANGUERA DE JUNDIAÍ,-,ENGENHARIA DE COMPUTAÇÃO,Bacharelado,Presencial,5,2,450,29/10/2001,"Engenharia, produção e construção",Engenharia de computação
FACULDADE ANHANGUERA DE JUNDIAÍ,-,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Presencial,3,2,205,07/12/1999,"Engenharia, produção e construção",Engenharia de controle e automação
FACULDADE ANHANGUERA DE JUNDIAÍ,-,ENGENHARIA DE PRODUÇÃO,Bacharelado,Presencial,-,2,200,07/12/1999,"Engenharia, produção e construção",Engenharia de produção
FACULDADE ANHANGUERA DE JUNDIAÍ,-,ENGENHARIA ELÉTRICA,Bacharelado,Presencial,4,1,135,07/12/1999,"Engenharia, produção e construção",Engenharia elétrica
FACULDADE ANHANGUERA DE JUNDIAÍ,-,ENGENHARIA MECÂNICA,Bacharelado,Presencial,3,2,225,17/08/2001,"Engenharia, produção e construção",Engenharia mecânica
FACULDADE ANHANGUERA DE JUNDIAÍ,-,GESTÃO DE SEGURANÇA PRIVADA,Tecnológico,Presencial,5,-,100,13/12/2005,"Ciências sociais, negócios e direito",Gestão da segurança
FACULDADE ANHANGUERA DE JUNDIAÍ,-,GESTÃO DE RECURSOS HUMANOS,Tecnológico,Presencial,4,2,200,13/12/2005,"Ciências sociais, negócios e direito",Gestão de pessoal / recursos humanos
FACULDADE ANHANGUERA DE JUNDIAÍ,-,NUTRIÇÃO,Bacharelado,Presencial,-,-,120,14/03/2018,Saúde e bem estar social,Nutrição
FACULDADE ANHANGUERA DE JUNDIAÍ,-,ODONTOLOGIA,Bacharelado,Presencial,3,-,120,24/04/2019,Saúde e bem estar social,Odontologia
FACULDADE ANHANGUERA DE JUNDIAÍ,-,PEDAGOGIA,Licenciatura,Presencial,4,3,264,08/06/2006,Educação,Pedagogia
FACULDADE ANHANGUERA DE JUNDIAÍ,-,PSICOLOGIA,Bacharelado,Presencial,4,2,150,15/05/2003,"Ciências sociais, negócios e direito",Psicologia
FACULDADE ANHANGUERA DE JUNDIAÍ,-,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,Bacharelado,Presencial,5,3,225,07/08/2001,"Ciências sociais, negócios e direito",Publicidade e propaganda
FACULDADE ANHANGUERA DE LIMEIRA,-,ADMINISTRAÇÃO,Bacharelado,Presencial,4,3,240,13/02/2006,"Ciências sociais, negócios e direito",Administração
FACULDADE ANHANGUERA DE LIMEIRA,-,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,Tecnológico,Presencial,5,-,120,06/06/2006,"Ciências, matemática e computação",Análise e Desenvolvimento de Sistemas (Tecnólogo)
FACULDADE ANHANGUERA DE LIMEIRA,-,ARQUITETURA E URBANISMO,Bacharelado,Presencial,-,-,100,31/03/2017,"Engenharia, produção e construção",Arquitetura e urbanismo
FACULDADE ANHANGUERA DE LIMEIRA,-,CIÊNCIA DA COMPUTAÇÃO,Bacharelado,Presencial,5,3,120,13/02/2006,"Ciências, matemática e computação",Ciência da computação
FACULDADE ANHANGUERA DE LIMEIRA,-,CIÊNCIAS CONTÁBEIS,Bacharelado,Presencial,4,2,100,13/02/2006,"Ciências sociais, negócios e direito",Ciências contábeis
FACULDADE ANHANGUERA DE LIMEIRA,-,DIREITO,Bacharelado,Presencial,4,-,150,15/08/2018,"Ciências sociais, negócios e direito",Direito
FACULDADE ANHANGUERA DE LIMEIRA,-,EDUCAÇÃO FÍSICA,Bacharelado,Presencial,-,-,60,04/12/2018,Saúde e bem estar social,Educação física
FACULDADE ANHANGUERA DE LIMEIRA,-,ENFERMAGEM,Bacharelado,Presencial,3,SC,180,13/02/2006,Saúde e bem estar social,Enfermagem
FACULDADE ANHANGUERA DE LIMEIRA,-,ENGENHARIA CIVIL,Bacharelado,Presencial,3,-,180,06/03/2015,"Engenharia, produção e construção",Engenharia civil
FACULDADE ANHANGUERA DE LIMEIRA,-,ENGENHARIA DE COMPUTAÇÃO,Bacharelado,Presencial,-,-,120,04/04/2016,"Engenharia, produção e construção",Engenharia de computação
FACULDADE ANHANGUERA DE LIMEIRA,-,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Bacharelado,Presencial,3,2,120,09/04/2010,"Engenharia, produção e construção",Engenharia de controle e automação
FACULDADE ANHANGUERA DE LIMEIRA,-,ENGENHARIA DE PRODUÇÃO,Bacharelado,Presencial,3,3,120,09/04/2010,"Engenharia, produção e construção",Engenharia de produção
FACULDADE ANHANGUERA DE LIMEIRA,-,ENGENHARIA ELÉTRICA,Bacharelado,Presencial,4,-,210,30/11/2015,"Engenharia, produção e construção",Engenharia elétrica
FACULDADE ANHANGUERA DE LIMEIRA,-,ENGENHARIA MECÂNICA,Bacharelado,Presencial,4,2,120,09/02/2010,"Engenharia, produção e construção",Engenharia mecânica
FACULDADE ANHANGUERA DE LIMEIRA,-,FISIOTERAPIA,Bacharelado,Presencial,4,3,180,13/02/2006,Saúde e bem estar social,Fisioterapia
FACULDADE ANHANGUERA DE LIMEIRA,-,LETRAS - PORTUGUÊS E INGLÊS,Licenciatura,Presencial,4,3,120,13/02/2006,Educação,Formação de professor de língua/literatura vernácula e língua estrangeira moderna
FACULDADE ANHANGUERA DE LIMEIRA,-,GESTÃO DE RECURSOS HUMANOS,Tecnológico,Presencial,4,3,240,11/04/2006,"Ciências sociais, negócios e direito",Gestão de pessoal / recursos humanos
FACULDADE ANHANGUERA DE LIMEIRA,-,LOGÍSTICA,Tecnológico,Presencial,4,-,180,18/08/2011,"Ciências sociais, negócios e direito",Gestão logística
FACULDADE ANHANGUERA DE LIMEIRA,-,MARKETING,Tecnológico,Presencial,4,SC,240,11/04/2006,"Ciências sociais, negócios e direito",Marketing e propaganda
FACULDADE ANHANGUERA DE LIMEIRA,-,PEDAGOGIA,Licenciatura,Presencial,5,3,120,28/03/2006,Educação,Pedagogia
